,title,price,link
242,HP 14 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Lap...,"â‚¹48,693",https://www.flipkart.com/hp-14-intel-core-i5-10th-gen-10210u-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itmd402bd7a16929?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_317&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMFVD2WVZWBNKZA.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
243,MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...,"â‚¹54,990",https://www.flipkart.com/msi-modern-14-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-c13m-435in-thin-light-laptop/p/itm369c13c116a09?pid=COMGMV6VGGGHGU5T&lid=LSTCOMGMV6VGGGHGU5T1BQNCS&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_318&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGMV6VGGGHGU5T.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
244,ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK54...,"â‚¹47,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-lk542ws-thin-light-laptop/p/itm044ad21921130?pid=COMGMGXFSGJSSGGD&lid=LSTCOMGMGXFSGJSSGGDS7OACV&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_319&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGMGXFSGJSSGGD.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
245,HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop,"â‚¹36,999",https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14s-dq5138tu-thin-light-laptop/p/itm2276133b91310?pid=COMGYCPJ6VHRGYT2&lid=LSTCOMGYCPJ6VHRGYT2OTMBUE&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_320&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGYCPJ6VHRGYT2.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
246,HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light La...,"â‚¹36,990",https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5003tu-thin-light-laptop/p/itmbb21e864fb30c?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MHJQTO4&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=a7a96b8f-7946-4146-88ac-1f240f12a946.COMGZVGHE9QU8C6M.SEARCH&ppt=sp&ppn=sp&ssid=6m8s1mo6kw0000001729435769787&qH=146bdebb324a64d3
247,Acer Swift Go 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-73-53CL...,"â‚¹74,990",https://www.flipkart.com/acer-swift-go-14-oled-ai-pc-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-sfg14-73-53cl-thin-light-laptop/p/itmc2218f7b0755e?pid=COMGZH2UZN4UM7BH&lid=LSTCOMGZH2UZN4UM7BHL1XTOW&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_321&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGZH2UZN4UM7BH.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
248,ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Th...,"â‚¹22,590",https://www.flipkart.com/asus-vivobook-go-15-intel-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-e510ma-ej001w-thin-light-laptop/p/itmb3ef24bd3345c?pid=COMGR5QEU3FUM5JH&lid=LSTCOMGR5QEU3FUM5JHOMJTQF&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_322&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGR5QEU3FUM5JH.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
249,ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) E510MA-EJ021WS T...,"â‚¹24,990",https://www.flipkart.com/asus-vivobook-go-15-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-e510ma-ej021ws-thin-light-laptop/p/itmdcb1b11ba2f3d?pid=COMGZKHQVQ8S8KQM&lid=LSTCOMGZKHQVQ8S8KQMEMSETS&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_323&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGZKHQVQ8S8KQM.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
250,HP 255 G8 Silver AMD Ryzen 5 Hexa Core AMD Ryzen 5 5500U - (8 GB/256 GB SSD/Windows 11 Home) 255 Busin...,"â‚¹31,990",https://www.flipkart.com/hp-255-g8-silver-amd-ryzen-5-hexa-core-5500u-8-gb-256-gb-ssd-windows-11-home-business-laptop/p/itmbd0ffa4ad7e1f?pid=COMGSBV525WTGEGP&lid=LSTCOMGSBV525WTGEGPKQWIA0&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_324&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGSBV525WTGEGP.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
251,HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,"â‚¹24,499",https://www.flipkart.com/hp-255-g9-841w6pa-amd-ryzen-3-dual-core-8-gb-512-gb-ssd-dos-6e3z0pa-laptop/p/itm4beacda3f5a12?pid=COMGRDEXFPKNER34&lid=LSTCOMGRDEXFPKNER346OYYKV&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_325&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGRDEXFPKNER34.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
252,"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/W...","â‚¹96,990",https://www.flipkart.com/asus-vivobook-s-15-oled-powered-intel-evo-h-series-ai-pc-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-s5506ma-ma552ws-thin-light-laptop/p/itmd459f255adcc2?pid=COMHYYZNPTQFQXZY&lid=LSTCOMHYYZNPTQFQXZYCCXKZC&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_326&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMHYYZNPTQFQXZY.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
253,DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Pro) 3520 Laptop,"â‚¹33,400",https://www.flipkart.com/dell-latitude-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-pro-3520-laptop/p/itm0fd0aad11e0f9?pid=COMGSYYK2QHGEGJ9&lid=LSTCOMGSYYK2QHGEGJ9KS8LGK&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_327&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGSYYK2QHGEGJ9.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
254,DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3525 Laptop,"â‚¹34,990",https://www.flipkart.com/dell-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-vostro-3525-laptop/p/itm7fef3d69de76e?pid=COMGTQXETKD2UQHR&lid=LSTCOMGTQXETKD2UQHROJEGQH&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_328&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGTQXETKD2UQHR.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
255,Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"â‚¹57,990",https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-accessories-box-gaming-laptop/p/itm1c4b76e496cb4?pid=COMHYS44ZW25HYYQ&lid=LSTCOMHYS44ZW25HYYQOSRO41&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_329&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMHYS44ZW25HYYQ.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
256,Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"â‚¹32,190",https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm3ee2f5da49d46?pid=COMGNY3BTHRQ8MJG&lid=LSTCOMGNY3BTHRQ8MJG2YIZH3&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_330&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGNY3BTHRQ8MJG.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
257,ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322...,"â‚¹36,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itma00c7ae7d7ce7?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=a7a96b8f-7946-4146-88ac-1f240f12a946.COMGMGXFE9F37AMQ.SEARCH&ppt=sp&ppn=sp&ssid=6m8s1mo6kw0000001729435769787&qH=146bdebb324a64d3
258,ASUS EeeBook 12 Intel Celeron Dual Core Celeron N4020 - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210...,"â‚¹17,990",https://www.flipkart.com/asus-eeebook-12-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm5ddc43cecca8b?pid=COMG3Z7M7BWVWBHC&lid=LSTCOMG3Z7M7BWVWBHCOBPC7J&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_331&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMG3Z7M7BWVWBHC.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
259,HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"â‚¹62,990",https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0136ax-gaming-laptop/p/itm20720e68e1331?pid=COMGZUGTTBRGYSHT&lid=LSTCOMGZUGTTBRGYSHTFCEBLU&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_332&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGZUGTTBRGYSHT.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
260,HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s- fr5011TU Thin and Light Lapt...,"â‚¹49,990",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fr5011tu-thin-light-laptop/p/itmb222f6dd55b38?pid=COMGWM8FZTM7ZPGR&lid=LSTCOMGWM8FZTM7ZPGRPHFE3B&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_333&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGWM8FZTM7ZPGR.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
261,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,"â‚¹51,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn260w-laptop/p/itm2a919c4c5047a?pid=COMHFT2NBDET7GJX&lid=LSTCOMHFT2NBDET7GJXKL60AC&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_334&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMHFT2NBDET7GJX.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
262,GIGABYTE G Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,"â‚¹59,990",https://www.flipkart.com/gigabyte-g-series-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-g5-mf-e2in313sh-gaming-laptop/p/itmbb293e63f477f?pid=COMGR5QEGW6PQPET&lid=LSTCOMGR5QEGW6PQPET7YSDRN&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_335&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGR5QEGW6PQPET.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
263,HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Lap...,"â‚¹27,390",https://www.flipkart.com/hp-15s-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-ey1508au-thin-light-laptop/p/itm6f077da117c55?pid=COMGFPH2ZWTDZHK6&lid=LSTCOMGFPH2ZWTDZHK6GY8HPG&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_14_336&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=83bc49e2-7bde-4bb8-bfeb-eacb63ebaa08.COMGFPH2ZWTDZHK6.SEARCH&ppt=sp&ppn=sp&ssid=f3qyxljyf40000001729435833155&qH=146bdebb324a64d3
264,"ASUS TUF Gaming F15, 90WHrs Battery Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/...","â‚¹94,990",https://www.flipkart.com/asus-tuf-gaming-f15-90whrs-battery-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-140-w-fx507vu-lp210w-laptop/p/itm20b5b96a4fe61?pid=COMGZW3F3EU6K8Z8&lid=LSTCOMGZW3F3EU6K8Z8OGEGPF&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_337&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMGZW3F3EU6K8Z8.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
265,Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,"â‚¹24,999",https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm9cac1526e1848?pid=COMGXXF2QXYGZUH6&lid=LSTCOMGXXF2QXYGZUH6SEKKHK&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_338&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMGXXF2QXYGZUH6.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
266,Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,"â‚¹96,990",https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-155h-16-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm848127e5b9eaf?pid=COMH3G969EWNAHYG&lid=LSTCOMH3G969EWNAHYGM4NHIP&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMH3G969EWNAHYG.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
267,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Ho...","â‚¹46,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj521ws-thin-light-laptop/p/itmbdf448415bf3b?pid=COMGZDQJ8RVSQZE8&lid=LSTCOMGZDQJ8RVSQZE8G3WDIQ&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMGZDQJ8RVSQZE8.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
268,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ342WS Thi...,"â‚¹35,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj342ws-thin-light-laptop/p/itm96c507d630a68?pid=COMH3BKW6EQAZAWC&lid=LSTCOMH3BKW6EQAZAWCJ4JQRL&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=a7a96b8f-7946-4146-88ac-1f240f12a946.COMH3BKW6EQAZAWC.SEARCH&ppt=sp&ppn=sp&ssid=6m8s1mo6kw0000001729435769787&qH=146bdebb324a64d3
269,Colorful P15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"â‚¹64,990",https://www.flipkart.com/colorful-p15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-23-he55d16512a-w-ind-gaming-laptop/p/itmc8b8c723f21e7?pid=COMGZKFB9RUX32NA&lid=LSTCOMGZKFB9RUX32NAXFBCNN&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMGZKFB9RUX32NA.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
270,MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"â‚¹69,990",https://www.flipkart.com/msi-thin-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b13uc-1804in-gaming-laptop/p/itm62420e6d29b36?pid=COMGYSFGZVTRF9MU&lid=LSTCOMGYSFGZVTRF9MUTPDVBJ&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_342&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMGYSFGZVTRF9MU.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
271,ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-L...,"â‚¹61,900",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-12th-gen-16-gb-512-gb-ssd-windows-11-home-e1504fa-lk543ws-laptop/p/itm566aab0b18558?pid=COMGZMHWYM3HH5EH&lid=LSTCOMGZMHWYM3HH5EHSLWNU9&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_343&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMGZMHWYM3HH5EH.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
272,ASUS Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1101CMA_ID-GJ000...,"â‚¹14,990",https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cx1101cma-id-gj0002-gj0007-laptop/p/itm588ca65d5e10d?pid=COMG8Z984EZHKCWK&lid=LSTCOMG8Z984EZHKCWKCGG5H3&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_15_344&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=f83da0b2-c629-45eb-b960-df23514d7281.COMG8Z984EZHKCWK.SEARCH&ppt=sp&ppn=sp&ssid=fdpnmifq0g0000001729435838467&qH=146bdebb324a64d3
